Plot Title: 21661329,,,,,,,,
#,"Date Time, GMT+03:00","DO conc, mg/L (LGR S/N: 21661329, SEN S/N: 21661329)","Temp, °C (LGR S/N: 21661329, SEN S/N: 21661329)",Sensor Data Error (LGR S/N: 21661329),Coupler Attached (LGR S/N: 21661329),Host Connected (LGR S/N: 21661329),Stopped (LGR S/N: 21661329),End Of File (LGR S/N: 21661329)
3235,8/5/2023 15:30,-888.88,-888.88,21661329,copper,,,
3236,8/5/2023 15:35,-888.88,-888.88,21661329,copper,,,
3237,8/5/2023 15:40,-888.88,-888.88,21661329,copper,,,
3238,8/5/2023 15:45,-888.88,-888.88,21661329,copper,,,
3239,8/5/2023 15:50,-888.88,-888.88,21661329,copper,,,
3240,8/5/2023 15:55,-888.88,-888.88,21661329,copper,,,
3241,8/5/2023 16:00,-888.88,-888.88,21661329,copper,,,
3242,8/5/2023 16:05,-888.88,-888.88,21661329,copper,,,
3243,8/5/2023 16:10,-888.88,-888.88,21661329,copper,,,
3244,8/5/2023 16:15,-888.88,-888.88,21661329,copper,,,
3245,8/5/2023 16:20,-888.88,-888.88,21661329,copper,,,
3246,8/5/2023 16:25,-888.88,-888.88,21661329,copper,,,
3247,8/5/2023 16:30,-888.88,-888.88,21661329,copper,,,
3248,8/5/2023 16:35,-888.88,-888.88,21661329,copper,,,
3249,8/5/2023 16:40,-888.88,-888.88,21661329,copper,,,
3250,8/5/2023 16:45,-888.88,-888.88,21661329,copper,,,
3251,8/5/2023 16:50,-888.88,-888.88,21661329,copper,,,
3252,8/5/2023 16:55,-888.88,-888.88,21661329,copper,,,
3253,8/5/2023 17:00,-888.88,-888.88,21661329,copper,,,
3254,8/5/2023 17:05,-888.88,-888.88,21661329,copper,,,
3255,8/5/2023 17:10,-888.88,-888.88,21661329,copper,,,
3256,8/5/2023 17:15,-888.88,-888.88,21661329,copper,,,
3257,8/5/2023 17:20,-888.88,-888.88,21661329,copper,,,
3258,8/5/2023 17:25,-888.88,-888.88,21661329,copper,,,
3259,8/5/2023 17:30,-888.88,-888.88,21661329,copper,,,
3260,8/5/2023 17:35,-888.88,-888.88,21661329,copper,,,
3261,8/5/2023 17:40,-888.88,-888.88,21661329,copper,,,
3262,8/5/2023 17:45,-888.88,-888.88,21661329,copper,,,
3263,8/5/2023 17:50,-888.88,-888.88,21661329,copper,,,
3264,8/5/2023 17:55,-888.88,-888.88,21661329,copper,,,
3265,8/5/2023 18:00,-888.88,-888.88,21661329,copper,,,
3266,8/5/2023 18:05,-888.88,-888.88,21661329,copper,,,
3267,8/5/2023 18:10,-888.88,-888.88,21661329,copper,,,
3268,8/5/2023 18:15,-888.88,-888.88,21661329,copper,,,
3269,8/5/2023 18:20,-888.88,-888.88,21661329,copper,,,
3270,8/5/2023 18:25,-888.88,-888.88,21661329,copper,,,
3271,8/5/2023 18:30,-888.88,-888.88,21661329,copper,,,
3272,8/5/2023 18:35,-888.88,-888.88,21661329,copper,,,
3273,8/5/2023 18:40,-888.88,-888.88,21661329,copper,,,
3274,8/5/2023 18:45,-888.88,-888.88,21661329,copper,,,
3275,8/5/2023 18:50,-888.88,-888.88,21661329,copper,,,
3276,8/5/2023 18:55,-888.88,-888.88,21661329,copper,,,
3277,8/5/2023 19:00,-888.88,-888.88,21661329,copper,,,
3278,8/5/2023 19:05,-888.88,-888.88,21661329,copper,,,
3279,8/5/2023 19:10,-888.88,-888.88,21661329,copper,,,
3280,8/5/2023 19:15,-888.88,-888.88,21661329,copper,,,
3281,8/5/2023 19:20,-888.88,-888.88,21661329,copper,,,
3282,8/5/2023 19:25,-888.88,-888.88,21661329,copper,,,
3283,8/5/2023 19:30,-888.88,-888.88,21661329,copper,,,
3284,8/5/2023 19:35,-888.88,-888.88,21661329,copper,,,
3285,8/5/2023 19:40,-888.88,-888.88,21661329,copper,,,
3286,8/5/2023 19:45,-888.88,-888.88,21661329,copper,,,
3287,8/5/2023 19:50,-888.88,-888.88,21661329,copper,,,
3288,8/5/2023 19:55,-888.88,-888.88,21661329,copper,,,
3289,8/5/2023 20:00,-888.88,-888.88,21661329,copper,,,
3290,8/5/2023 20:05,-888.88,-888.88,21661329,copper,,,
3291,8/5/2023 20:10,-888.88,-888.88,21661329,copper,,,
3292,8/5/2023 20:15,-888.88,-888.88,21661329,copper,,,
3293,8/5/2023 20:20,-888.88,-888.88,21661329,copper,,,
3294,8/5/2023 20:25,-888.88,-888.88,21661329,copper,,,
3295,8/5/2023 20:30,-888.88,-888.88,21661329,copper,,,
3296,8/5/2023 20:35,-888.88,-888.88,21661329,copper,,,
3297,8/5/2023 20:40,-888.88,-888.88,21661329,copper,,,
3298,8/5/2023 20:45,-888.88,-888.88,21661329,copper,,,
3299,8/5/2023 20:50,-888.88,-888.88,21661329,copper,,,
3300,8/5/2023 20:55,-888.88,-888.88,21661329,copper,,,
3301,8/5/2023 21:00,-888.88,-888.88,21661329,copper,,,
3302,8/5/2023 21:05,-888.88,-888.88,21661329,copper,,,
3303,8/5/2023 21:10,-888.88,-888.88,21661329,copper,,,
3304,8/5/2023 21:15,-888.88,-888.88,21661329,copper,,,
3305,8/5/2023 21:20,-888.88,-888.88,21661329,copper,,,
3306,8/5/2023 21:25,-888.88,-888.88,21661329,copper,,,
3307,8/5/2023 21:30,-888.88,-888.88,21661329,copper,,,
3308,8/5/2023 21:35,-888.88,-888.88,21661329,copper,,,
3309,8/5/2023 21:40,-888.88,-888.88,21661329,copper,,,
3310,8/5/2023 21:45,-888.88,-888.88,21661329,copper,,,
3311,8/5/2023 21:50,-888.88,-888.88,21661329,copper,,,
3312,8/5/2023 21:55,-888.88,-888.88,21661329,copper,,,
3313,8/5/2023 22:00,-888.88,-888.88,21661329,copper,,,
3314,8/5/2023 22:05,-888.88,-888.88,21661329,copper,,,
3315,8/5/2023 22:10,-888.88,-888.88,21661329,copper,,,
3316,8/5/2023 22:15,-888.88,-888.88,21661329,copper,,,
3317,8/5/2023 22:20,-888.88,-888.88,21661329,copper,,,
3318,8/5/2023 22:25,-888.88,-888.88,21661329,copper,,,
3319,8/5/2023 22:30,-888.88,-888.88,21661329,copper,,,
3320,8/5/2023 22:35,-888.88,-888.88,21661329,copper,,,
3321,8/5/2023 22:40,-888.88,-888.88,21661329,copper,,,
3322,8/5/2023 22:45,-888.88,-888.88,21661329,copper,,,
3323,8/5/2023 22:50,-888.88,-888.88,21661329,copper,,,
3324,8/5/2023 22:55,-888.88,-888.88,21661329,copper,,,
3325,8/5/2023 23:00,-888.88,-888.88,21661329,copper,,,
3326,8/5/2023 23:05,-888.88,-888.88,21661329,copper,,,
3327,8/5/2023 23:10,-888.88,-888.88,21661329,copper,,,
3328,8/5/2023 23:15,-888.88,-888.88,21661329,copper,,,
3329,8/5/2023 23:20,-888.88,-888.88,21661329,copper,,,
3330,8/5/2023 23:25,-888.88,-888.88,21661329,copper,,,
3331,8/5/2023 23:30,-888.88,-888.88,21661329,copper,,,
3332,8/5/2023 23:35,-888.88,-888.88,21661329,copper,,,
3333,8/5/2023 23:40,-888.88,-888.88,21661329,copper,,,
3334,8/5/2023 23:45,-888.88,-888.88,21661329,copper,,,
3335,8/5/2023 23:50,-888.88,-888.88,21661329,copper,,,
3336,8/5/2023 23:55,-888.88,-888.88,21661329,copper,,,
3337,8/6/2023 0:00,-888.88,-888.88,21661329,copper,,,
3338,8/6/2023 0:05,-888.88,-888.88,21661329,copper,,,
3339,8/6/2023 0:10,-888.88,-888.88,21661329,copper,,,
3340,8/6/2023 0:15,-888.88,-888.88,21661329,copper,,,
3341,8/6/2023 0:20,-888.88,-888.88,21661329,copper,,,
3342,8/6/2023 0:25,-888.88,-888.88,21661329,copper,,,
3343,8/6/2023 0:30,-888.88,-888.88,21661329,copper,,,
3344,8/6/2023 0:35,-888.88,-888.88,21661329,copper,,,
3345,8/6/2023 0:40,-888.88,-888.88,21661329,copper,,,
3346,8/6/2023 0:45,-888.88,-888.88,21661329,copper,,,
3347,8/6/2023 0:50,-888.88,-888.88,21661329,copper,,,
3348,8/6/2023 0:55,-888.88,-888.88,21661329,copper,,,
3349,8/6/2023 1:00,-888.88,-888.88,21661329,copper,,,
3350,8/6/2023 1:05,-888.88,-888.88,21661329,copper,,,
3351,8/6/2023 1:10,-888.88,-888.88,21661329,copper,,,
3352,8/6/2023 1:15,-888.88,-888.88,21661329,copper,,,
3353,8/6/2023 1:20,-888.88,-888.88,21661329,copper,,,
3354,8/6/2023 1:25,-888.88,-888.88,21661329,copper,,,
3355,8/6/2023 1:30,-888.88,-888.88,21661329,copper,,,
3356,8/6/2023 1:35,-888.88,-888.88,21661329,copper,,,
3357,8/6/2023 1:40,-888.88,-888.88,21661329,copper,,,
3358,8/6/2023 1:45,-888.88,-888.88,21661329,copper,,,
3359,8/6/2023 1:50,-888.88,-888.88,21661329,copper,,,
3360,8/6/2023 1:55,-888.88,-888.88,21661329,copper,,,
3361,8/6/2023 2:00,-888.88,-888.88,21661329,copper,,,
3362,8/6/2023 2:05,-888.88,-888.88,21661329,copper,,,
3363,8/6/2023 2:10,-888.88,-888.88,21661329,copper,,,
3364,8/6/2023 2:15,-888.88,-888.88,21661329,copper,,,
3365,8/6/2023 2:20,-888.88,-888.88,21661329,copper,,,
3366,8/6/2023 2:25,-888.88,-888.88,21661329,copper,,,
3367,8/6/2023 2:30,-888.88,-888.88,21661329,copper,,,
3368,8/6/2023 2:35,-888.88,-888.88,21661329,copper,,,
3369,8/6/2023 2:40,-888.88,-888.88,21661329,copper,,,
3370,8/6/2023 2:45,-888.88,-888.88,21661329,copper,,,
3371,8/6/2023 2:50,-888.88,-888.88,21661329,copper,,,
3372,8/6/2023 2:55,-888.88,-888.88,21661329,copper,,,
3373,8/6/2023 3:00,-888.88,-888.88,21661329,copper,,,
3374,8/6/2023 3:05,-888.88,-888.88,21661329,copper,,,
3375,8/6/2023 3:10,-888.88,-888.88,21661329,copper,,,
3376,8/6/2023 3:15,-888.88,-888.88,21661329,copper,,,
3377,8/6/2023 3:20,-888.88,-888.88,21661329,copper,,,
3378,8/6/2023 3:25,-888.88,-888.88,21661329,copper,,,
3379,8/6/2023 3:30,-888.88,-888.88,21661329,copper,,,
3380,8/6/2023 3:35,-888.88,-888.88,21661329,copper,,,
3381,8/6/2023 3:40,-888.88,-888.88,21661329,copper,,,
3382,8/6/2023 3:45,-888.88,-888.88,21661329,copper,,,
3383,8/6/2023 3:50,-888.88,-888.88,21661329,copper,,,
3384,8/6/2023 3:55,-888.88,-888.88,21661329,copper,,,
3385,8/6/2023 4:00,-888.88,-888.88,21661329,copper,,,
3386,8/6/2023 4:05,-888.88,-888.88,21661329,copper,,,
3387,8/6/2023 4:10,-888.88,-888.88,21661329,copper,,,
3388,8/6/2023 4:15,-888.88,-888.88,21661329,copper,,,
3389,8/6/2023 4:20,-888.88,-888.88,21661329,copper,,,
3390,8/6/2023 4:25,-888.88,-888.88,21661329,copper,,,
3391,8/6/2023 4:30,-888.88,-888.88,21661329,copper,,,
3392,8/6/2023 4:35,-888.88,-888.88,21661329,copper,,,
3393,8/6/2023 4:40,-888.88,-888.88,21661329,copper,,,
3394,8/6/2023 4:45,-888.88,-888.88,21661329,copper,,,
3395,8/6/2023 4:50,-888.88,-888.88,21661329,copper,,,
3396,8/6/2023 4:55,-888.88,-888.88,21661329,copper,,,
3397,8/6/2023 5:00,-888.88,-888.88,21661329,copper,,,
3398,8/6/2023 5:05,-888.88,-888.88,21661329,copper,,,
3399,8/6/2023 5:10,-888.88,-888.88,21661329,copper,,,
3400,8/6/2023 5:15,-888.88,-888.88,21661329,copper,,,
3401,8/6/2023 5:20,-888.88,-888.88,21661329,copper,,,
3402,8/6/2023 5:25,-888.88,-888.88,21661329,copper,,,
3403,8/6/2023 5:30,-888.88,-888.88,21661329,copper,,,
3404,8/6/2023 5:35,-888.88,-888.88,21661329,copper,,,
3405,8/6/2023 5:40,-888.88,-888.88,21661329,copper,,,
3406,8/6/2023 5:45,-888.88,-888.88,21661329,copper,,,
3407,8/6/2023 5:50,-888.88,-888.88,21661329,copper,,,
3408,8/6/2023 5:55,-888.88,-888.88,21661329,copper,,,
3409,8/6/2023 6:00,-888.88,-888.88,21661329,copper,,,
3410,8/6/2023 6:05,-888.88,-888.88,21661329,copper,,,
3411,8/6/2023 6:10,-888.88,-888.88,21661329,copper,,,
3412,8/6/2023 6:15,-888.88,-888.88,21661329,copper,,,
3413,8/6/2023 6:20,-888.88,-888.88,21661329,copper,,,
3414,8/6/2023 6:25,-888.88,-888.88,21661329,copper,,,
3415,8/6/2023 6:30,-888.88,-888.88,21661329,copper,,,
3416,8/6/2023 6:35,-888.88,-888.88,21661329,copper,,,
3417,8/6/2023 6:40,-888.88,-888.88,21661329,copper,,,
3418,8/6/2023 6:45,-888.88,-888.88,21661329,copper,,,
3419,8/6/2023 6:50,-888.88,-888.88,21661329,copper,,,
3420,8/6/2023 6:55,-888.88,-888.88,21661329,copper,,,
3421,8/6/2023 7:00,-888.88,-888.88,21661329,copper,,,
3422,8/6/2023 7:05,-888.88,-888.88,21661329,copper,,,
3423,8/6/2023 7:10,-888.88,-888.88,21661329,copper,,,
3424,8/6/2023 7:15,-888.88,-888.88,21661329,copper,,,
3425,8/6/2023 7:20,-888.88,-888.88,21661329,copper,,,
3426,8/6/2023 7:25,-888.88,-888.88,21661329,copper,,,
3427,8/6/2023 7:30,-888.88,-888.88,21661329,copper,,,
3428,8/6/2023 7:35,-888.88,-888.88,21661329,copper,,,
3429,8/6/2023 7:40,-888.88,-888.88,21661329,copper,,,
3430,8/6/2023 7:45,-888.88,-888.88,21661329,copper,,,
3431,8/6/2023 7:50,-888.88,-888.88,21661329,copper,,,
3432,8/6/2023 7:55,-888.88,-888.88,21661329,copper,,,
3433,8/6/2023 8:00,-888.88,-888.88,21661329,copper,,,
3434,8/6/2023 8:05,-888.88,-888.88,21661329,copper,,,
3435,8/6/2023 8:10,-888.88,-888.88,21661329,copper,,,
3436,8/6/2023 8:15,-888.88,-888.88,21661329,copper,,,
3437,8/6/2023 8:20,-888.88,-888.88,21661329,copper,,,
3438,8/6/2023 8:25,-888.88,-888.88,21661329,copper,,,
3439,8/6/2023 8:30,-888.88,-888.88,21661329,copper,,,
3440,8/6/2023 8:35,-888.88,-888.88,21661329,copper,,,
3441,8/6/2023 8:40,-888.88,-888.88,21661329,copper,,,
3442,8/6/2023 8:45,-888.88,-888.88,21661329,copper,,,
3443,8/6/2023 8:50,-888.88,-888.88,21661329,copper,,,
3444,8/6/2023 8:55,-888.88,-888.88,21661329,copper,,,
3445,8/6/2023 9:00,-888.88,-888.88,21661329,copper,,,
3446,8/6/2023 9:05,-888.88,-888.88,21661329,copper,,,
3447,8/6/2023 9:10,-888.88,-888.88,21661329,copper,,,
3448,8/6/2023 9:15,-888.88,-888.88,21661329,copper,,,
3449,8/6/2023 9:20,-888.88,-888.88,21661329,copper,,,
3450,8/6/2023 9:25,-888.88,-888.88,21661329,copper,,,
3451,8/6/2023 9:30,-888.88,-888.88,21661329,copper,,,
3452,8/6/2023 9:35,-888.88,-888.88,21661329,copper,,,
3453,8/6/2023 9:40,-888.88,-888.88,21661329,copper,,,
3454,8/6/2023 9:45,-888.88,-888.88,21661329,copper,,,
3455,8/6/2023 9:50,-888.88,-888.88,21661329,copper,,,
3456,8/6/2023 9:55,-888.88,-888.88,21661329,copper,,,
3457,8/6/2023 10:00,-888.88,-888.88,21661329,copper,,,
3458,8/6/2023 10:05,-888.88,-888.88,21661329,copper,,,
3459,8/6/2023 10:10,-888.88,-888.88,21661329,copper,,,
3460,8/6/2023 10:15,-888.88,-888.88,21661329,copper,,,
3461,8/6/2023 10:20,-888.88,-888.88,21661329,copper,,,
3462,8/6/2023 10:25,-888.88,-888.88,21661329,copper,,,
3463,8/6/2023 10:30,-888.88,-888.88,21661329,copper,,,
3464,8/6/2023 10:35,-888.88,-888.88,21661329,copper,,,
3465,8/6/2023 10:40,-888.88,-888.88,21661329,copper,,,
3466,8/6/2023 10:45,-888.88,-888.88,21661329,copper,,,
3467,8/6/2023 10:50,-888.88,-888.88,21661329,copper,,,
3468,8/6/2023 10:55,-888.88,-888.88,21661329,copper,,,
3469,8/6/2023 11:00,-888.88,-888.88,21661329,copper,,,
3470,8/6/2023 11:05,-888.88,-888.88,21661329,copper,,,
3471,8/6/2023 11:10,-888.88,-888.88,21661329,copper,,,
3472,8/6/2023 11:15,-888.88,-888.88,21661329,copper,,,
3473,8/6/2023 11:20,-888.88,-888.88,21661329,copper,,,
3474,8/6/2023 11:25,-888.88,-888.88,21661329,copper,,,
3475,8/6/2023 11:30,-888.88,-888.88,21661329,copper,,,
3476,8/6/2023 11:35,-888.88,-888.88,21661329,copper,,,
3477,8/6/2023 11:40,-888.88,-888.88,21661329,copper,,,
3478,8/6/2023 11:45,-888.88,-888.88,21661329,copper,,,
3479,8/6/2023 11:50,-888.88,-888.88,21661329,copper,,,
3480,8/6/2023 11:55,-888.88,-888.88,21661329,copper,,,
3481,8/6/2023 12:00,-888.88,-888.88,21661329,copper,,,
3482,8/6/2023 12:05,-888.88,-888.88,21661329,copper,,,
3483,8/6/2023 12:10,-888.88,-888.88,21661329,copper,,,
3484,8/6/2023 12:15,-888.88,-888.88,21661329,copper,,,
3485,8/6/2023 12:20,-888.88,-888.88,21661329,copper,,,
3486,8/6/2023 12:25,-888.88,-888.88,21661329,copper,,,
3487,8/6/2023 12:30,-888.88,-888.88,21661329,copper,,,
3488,8/6/2023 12:35,-888.88,-888.88,21661329,copper,,,
3489,8/6/2023 12:40,-888.88,-888.88,21661329,copper,,,
3490,8/6/2023 12:45,-888.88,-888.88,21661329,copper,,,
3491,8/6/2023 12:50,-888.88,-888.88,21661329,copper,,,
3492,8/6/2023 12:55,-888.88,-888.88,21661329,copper,,,
3493,8/6/2023 13:00,-888.88,-888.88,21661329,copper,,,
3494,8/6/2023 13:05,-888.88,-888.88,21661329,copper,,,
3495,8/6/2023 13:10,-888.88,-888.88,21661329,copper,,,
3496,8/6/2023 13:15,-888.88,-888.88,21661329,copper,,,
3497,8/6/2023 13:20,-888.88,-888.88,21661329,copper,,,
3498,8/6/2023 13:25,-888.88,-888.88,21661329,copper,,,
3499,8/6/2023 13:30,-888.88,-888.88,21661329,copper,,,
3500,8/6/2023 13:35,-888.88,-888.88,21661329,copper,,,
3501,8/6/2023 13:40,-888.88,-888.88,21661329,copper,,,
3502,8/6/2023 13:45,-888.88,-888.88,21661329,copper,,,
3503,8/6/2023 13:50,-888.88,-888.88,21661329,copper,,,
3504,8/6/2023 13:55,-888.88,-888.88,21661329,copper,,,
3505,8/6/2023 14:00,-888.88,-888.88,21661329,copper,,,
3506,8/6/2023 14:05,-888.88,-888.88,21661329,copper,,,
3507,8/6/2023 14:10,-888.88,-888.88,21661329,copper,,,
3508,8/6/2023 14:15,-888.88,-888.88,21661329,copper,,,
3509,8/6/2023 14:20,-888.88,-888.88,21661329,copper,,,
3510,8/6/2023 14:25,-888.88,-888.88,21661329,copper,,,
3511,8/6/2023 14:30,-888.88,-888.88,21661329,copper,,,
3512,8/6/2023 14:35,-888.88,-888.88,21661329,copper,,,
3513,8/6/2023 14:40,-888.88,-888.88,21661329,copper,,,
3514,8/6/2023 14:45,-888.88,-888.88,21661329,copper,,,
3515,8/6/2023 14:50,-888.88,-888.88,21661329,copper,,,
3516,8/6/2023 14:55,-888.88,-888.88,21661329,copper,,,
3517,8/6/2023 15:00,-888.88,-888.88,21661329,copper,,,
3518,8/6/2023 15:05,-888.88,-888.88,21661329,copper,,,
3519,8/6/2023 15:10,-888.88,-888.88,21661329,copper,,,
3520,8/6/2023 15:15,-888.88,-888.88,21661329,copper,,,
3521,8/6/2023 15:20,-888.88,-888.88,21661329,copper,,,
3522,8/6/2023 15:25,-888.88,-888.88,21661329,copper,,,
3523,8/6/2023 15:30,-888.88,-888.88,21661329,copper,,,
3524,8/6/2023 15:35,-888.88,-888.88,21661329,copper,,,
3525,8/6/2023 15:40,-888.88,-888.88,21661329,copper,,,
3526,8/6/2023 15:45,-888.88,-888.88,21661329,copper,,,
3527,8/6/2023 15:50,-888.88,-888.88,21661329,copper,,,
3528,8/6/2023 15:55,-888.88,-888.88,21661329,copper,,,
3529,8/6/2023 16:00,-888.88,-888.88,21661329,copper,,,
3530,8/6/2023 16:05,-888.88,-888.88,21661329,copper,,,
3531,8/6/2023 16:10,-888.88,-888.88,21661329,copper,,,
3532,8/6/2023 16:15,-888.88,-888.88,21661329,copper,,,
3533,8/6/2023 16:20,-888.88,-888.88,21661329,copper,,,
3534,8/6/2023 16:25,-888.88,-888.88,21661329,copper,,,
3535,8/6/2023 16:30,-888.88,-888.88,21661329,copper,,,
3536,8/6/2023 16:35,-888.88,-888.88,21661329,copper,,,
3537,8/6/2023 16:40,-888.88,-888.88,21661329,copper,,,
3538,8/6/2023 16:45,-888.88,-888.88,21661329,copper,,,
3539,8/6/2023 16:50,-888.88,-888.88,21661329,copper,,,
3540,8/6/2023 16:55,-888.88,-888.88,21661329,copper,,,
3541,8/6/2023 17:00,-888.88,-888.88,21661329,copper,,,
3542,8/6/2023 17:05,-888.88,-888.88,21661329,copper,,,
3543,8/6/2023 17:10,-888.88,-888.88,21661329,copper,,,
3544,8/6/2023 17:15,-888.88,-888.88,21661329,copper,,,
3545,8/6/2023 17:20,-888.88,-888.88,21661329,copper,,,
3546,8/6/2023 17:25,-888.88,-888.88,21661329,copper,,,
3547,8/6/2023 17:30,-888.88,-888.88,21661329,copper,,,
3548,8/6/2023 17:35,-888.88,-888.88,21661329,copper,,,
3549,8/6/2023 17:40,-888.88,-888.88,21661329,copper,,,
3550,8/6/2023 17:45,-888.88,-888.88,21661329,copper,,,
3551,8/6/2023 17:50,-888.88,-888.88,21661329,copper,,,
3552,8/6/2023 17:55,-888.88,-888.88,21661329,copper,,,
3553,8/6/2023 18:00,-888.88,-888.88,21661329,copper,,,
3554,8/6/2023 18:05,-888.88,-888.88,21661329,copper,,,
3555,8/6/2023 18:10,-888.88,-888.88,21661329,copper,,,
3556,8/6/2023 18:15,-888.88,-888.88,21661329,copper,,,
3557,8/6/2023 18:20,-888.88,-888.88,21661329,copper,,,
3558,8/6/2023 18:25,-888.88,-888.88,21661329,copper,,,
3559,8/6/2023 18:30,-888.88,-888.88,21661329,copper,,,
3560,8/6/2023 18:35,-888.88,-888.88,21661329,copper,,,
3561,8/6/2023 18:40,-888.88,-888.88,21661329,copper,,,
3562,8/6/2023 18:45,-888.88,-888.88,21661329,copper,,,
3563,8/6/2023 18:50,-888.88,-888.88,21661329,copper,,,
3564,8/6/2023 18:55,-888.88,-888.88,21661329,copper,,,
3565,8/6/2023 19:00,-888.88,-888.88,21661329,copper,,,
3566,8/6/2023 19:05,-888.88,-888.88,21661329,copper,,,
3567,8/6/2023 19:10,-888.88,-888.88,21661329,copper,,,
3568,8/6/2023 19:15,-888.88,-888.88,21661329,copper,,,
3569,8/6/2023 19:20,-888.88,-888.88,21661329,copper,,,
3570,8/6/2023 19:25,-888.88,-888.88,21661329,copper,,,
3571,8/6/2023 19:30,-888.88,-888.88,21661329,copper,,,
3572,8/6/2023 19:35,-888.88,-888.88,21661329,copper,,,
3573,8/6/2023 19:40,-888.88,-888.88,21661329,copper,,,
3574,8/6/2023 19:45,-888.88,-888.88,21661329,copper,,,
3575,8/6/2023 19:50,-888.88,-888.88,21661329,copper,,,
3576,8/6/2023 19:55,-888.88,-888.88,21661329,copper,,,
3577,8/6/2023 20:00,-888.88,-888.88,21661329,copper,,,
3578,8/6/2023 20:05,-888.88,-888.88,21661329,copper,,,
3579,8/6/2023 20:10,-888.88,-888.88,21661329,copper,,,
3580,8/6/2023 20:15,-888.88,-888.88,21661329,copper,,,
3581,8/6/2023 20:20,-888.88,-888.88,21661329,copper,,,
3582,8/6/2023 20:25,-888.88,-888.88,21661329,copper,,,
3583,8/6/2023 20:30,-888.88,-888.88,21661329,copper,,,
3584,8/6/2023 20:35,-888.88,-888.88,21661329,copper,,,
3585,8/6/2023 20:40,-888.88,-888.88,21661329,copper,,,
3586,8/6/2023 20:45,-888.88,-888.88,21661329,copper,,,
3587,8/6/2023 20:50,-888.88,-888.88,21661329,copper,,,
3588,8/6/2023 20:55,-888.88,-888.88,21661329,copper,,,
3589,8/6/2023 21:00,-888.88,-888.88,21661329,copper,,,
3590,8/6/2023 21:05,-888.88,-888.88,21661329,copper,,,
3591,8/6/2023 21:10,-888.88,-888.88,21661329,copper,,,
3592,8/6/2023 21:15,-888.88,-888.88,21661329,copper,,,
3593,8/6/2023 21:20,-888.88,-888.88,21661329,copper,,,
3594,8/6/2023 21:25,-888.88,-888.88,21661329,copper,,,
3595,8/6/2023 21:30,-888.88,-888.88,21661329,copper,,,
3596,8/6/2023 21:35,-888.88,-888.88,21661329,copper,,,
3597,8/6/2023 21:40,-888.88,-888.88,21661329,copper,,,
3598,8/6/2023 21:45,-888.88,-888.88,21661329,copper,,,
3599,8/6/2023 21:50,-888.88,-888.88,21661329,copper,,,
3600,8/6/2023 21:55,-888.88,-888.88,21661329,copper,,,
3601,8/6/2023 22:00,-888.88,-888.88,21661329,copper,,,
3602,8/6/2023 22:05,-888.88,-888.88,21661329,copper,,,
3603,8/6/2023 22:10,-888.88,-888.88,21661329,copper,,,
3604,8/6/2023 22:15,-888.88,-888.88,21661329,copper,,,
3605,8/6/2023 22:20,-888.88,-888.88,21661329,copper,,,
3606,8/6/2023 22:25,-888.88,-888.88,21661329,copper,,,
3607,8/6/2023 22:30,-888.88,-888.88,21661329,copper,,,
3608,8/6/2023 22:35,-888.88,-888.88,21661329,copper,,,
3609,8/6/2023 22:40,-888.88,-888.88,21661329,copper,,,
3610,8/6/2023 22:45,-888.88,-888.88,21661329,copper,,,
3611,8/6/2023 22:50,-888.88,-888.88,21661329,copper,,,
3612,8/6/2023 22:55,-888.88,-888.88,21661329,copper,,,
3613,8/6/2023 23:00,-888.88,-888.88,21661329,copper,,,
3614,8/6/2023 23:05,-888.88,-888.88,21661329,copper,,,
3615,8/6/2023 23:10,-888.88,-888.88,21661329,copper,,,
3616,8/6/2023 23:15,-888.88,-888.88,21661329,copper,,,
3617,8/6/2023 23:20,-888.88,-888.88,21661329,copper,,,
3618,8/6/2023 23:25,-888.88,-888.88,21661329,copper,,,
3619,8/6/2023 23:30,-888.88,-888.88,21661329,copper,,,
3620,8/6/2023 23:35,-888.88,-888.88,21661329,copper,,,
3621,8/6/2023 23:40,-888.88,-888.88,21661329,copper,,,
3622,8/6/2023 23:45,-888.88,-888.88,21661329,copper,,,
3623,8/6/2023 23:50,-888.88,-888.88,21661329,copper,,,
3624,8/6/2023 23:55,-888.88,-888.88,21661329,copper,,,
3625,8/7/2023 0:00,-888.88,-888.88,21661329,copper,,,
3626,8/7/2023 0:05,-888.88,-888.88,21661329,copper,,,
3627,8/7/2023 0:10,-888.88,-888.88,21661329,copper,,,
3628,8/7/2023 0:15,-888.88,-888.88,21661329,copper,,,
3629,8/7/2023 0:20,-888.88,-888.88,21661329,copper,,,
3630,8/7/2023 0:25,-888.88,-888.88,21661329,copper,,,
3631,8/7/2023 0:30,-888.88,-888.88,21661329,copper,,,
3632,8/7/2023 0:35,-888.88,-888.88,21661329,copper,,,
3633,8/7/2023 0:40,-888.88,-888.88,21661329,copper,,,
3634,8/7/2023 0:45,-888.88,-888.88,21661329,copper,,,
3635,8/7/2023 0:50,-888.88,-888.88,21661329,copper,,,
3636,8/7/2023 0:55,-888.88,-888.88,21661329,copper,,,
3637,8/7/2023 1:00,-888.88,-888.88,21661329,copper,,,
3638,8/7/2023 1:05,-888.88,-888.88,21661329,copper,,,
3639,8/7/2023 1:10,-888.88,-888.88,21661329,copper,,,
3640,8/7/2023 1:15,-888.88,-888.88,21661329,copper,,,
